pedido_id,data_pedido,cliente_id,cidade,estado,categoria,produto,quantidade,preco_unitario,valor_total,desconto,valor_final,forma_pagamento,status
PED03753,2024-07-25,CLI8706,Manaus,AM,Calçados,Sandalia Havaianas,1,41.14,41.14,0.0,41.14,cartão débito,entregue
PED03754,2024-12-14,CLI3620,Rio de Janeiro,RJ,Brinquedos,LEGO City,4,225.56,902.24,94.68,807.56,pix,entregue
PED03755,2024-03-06,CLI9060,Curitiba,PR,Casa e Jardim,Vaso Decorativo,4,113.8,455.2,38.92,416.28,pix,entregue
PED03756,2024-12-10,CLI4393,Rio de Janeiro,RJ,Beleza,Secador Profissional,5,306.28,1531.4,0.0,1531.4,cartão crédito,entregue
PED03757,2024-01-06,CLI2083,Recife,PE,Livros,Sapiens,4,40.45,161.8,12.26,149.54,cartão crédito,em transporte
PED03758,2024-08-06,CLI1668,Porto Alegre,RS,Livros,Sapiens,3,45.96,137.88,0.0,137.88,pix,entregue
PED03759,2024-09-28,CLI5405,Florianópolis,SC,Brinquedos,Carrinho Hot Wheels,2,51.65,103.3,4.67,98.63,pix,entregue
PED03760,2024-08-09,CLI5665,Salvador,BA,Eletrônicos,Smartphone Samsung,3,2390.35,7171.05,497.43,6673.62,boleto,em transporte
PED03761,2024-09-20,CLI1162,São Paulo,SP,Eletrônicos,Fone Bluetooth,3,305.05,915.15,0.0,915.15,cartão crédito,entregue
PED03762,2024-05-11,CLI2355,Curitiba,PR,Brinquedos,Carrinho Hot Wheels,5,33.57,167.85,9.82,158.03,pix,entregue
PED03763,2024-05-13,CLI1682,Porto Alegre,RS,Alimentos,Whey Protein 2kg,5,200.41,1002.05,0.0,1002.05,pix,cancelado
PED03764,2024-04-05,CLI1551,Goiânia,GO,Informática,Teclado Mecanico,5,286.24,1431.2,0.0,1431.2,pix,em transporte
PED03765,2024-11-13,CLI1886,Belém,PA,Beleza,Kit Skincare,1,181.37,181.37,4.2,177.17,cartão crédito,em transporte
PED03766,2024-11-06,CLI7589,Belém,PA,Beleza,Perfume Importado,2,311.68,623.36,84.05,539.31,pix,entregue
PED03767,2024-05-05,CLI7546,Salvador,BA,Casa e Jardim,Jogo de Panelas,5,355.63,1778.15,0.0,1778.15,cartão débito,entregue
PED03768,2024-06-29,CLI1985,Porto Alegre,RS,Eletrônicos,Smartphone Samsung,1,2212.38,2212.38,38.94,2173.44,cartão crédito,em transporte
PED03769,2024-11-17,CLI6853,Belém,PA,Brinquedos,LEGO City,2,207.73,415.46,0.0,415.46,cartão crédito,entregue
PED03770,2024-02-10,CLI9711,Goiânia,GO,Alimentos,Whey Protein 2kg,1,123.52,123.52,0.0,123.52,cartão crédito,em transporte
PED03771,2024-01-29,CLI9656,Porto Alegre,RS,Eletrônicos,Smart TV 50pol,4,3106.59,12426.36,0.0,12426.36,cartão crédito,processando
PED03772,2024-06-26,CLI9694,Porto Alegre,RS,Eletrônicos,Smart TV 50pol,2,3074.07,6148.14,0.0,6148.14,cartão débito,em transporte
PED03773,2024-08-16,CLI9608,Curitiba,PR,Brinquedos,LEGO City,5,307.67,1538.35,112.01,1426.34,boleto,entregue
PED03774,2024-09-26,CLI7139,Rio de Janeiro,RJ,Esporte,Tenis Running,3,555.23,1665.69,0.0,1665.69,cartão crédito,cancelado
PED03775,2024-09-20,CLI8153,Belo Horizonte,MG,Calçados,Sandalia Havaianas,2,81.57,163.14,0.0,163.14,cartão débito,processando
PED03776,2024-06-24,CLI6936,Belo Horizonte,MG,Calçados,Bota Couro,3,460.42,1381.26,0.0,1381.26,cartão débito,em transporte
PED03777,2024-02-10,CLI6545,Salvador,BA,Brinquedos,Carrinho Hot Wheels,4,52.09,208.36,20.67,187.69,pix,entregue
PED03778,2024-11-13,CLI5969,Salvador,BA,Casa e Jardim,Jogo de Panelas,5,180.98,904.9,0.0,904.9,cartão débito,em transporte
PED03779,2024-12-28,CLI9396,Porto Alegre,RS,Alimentos,Whey Protein 2kg,4,136.53,546.12,1.22,544.9,pix,entregue
PED03780,2024-09-18,CLI3231,Belém,PA,Informática,SSD 1TB,1,653.91,653.91,72.3,581.61,boleto,entregue
PED03781,2024-07-30,CLI6916,Belém,PA,Esporte,Kit Musculacao,3,216.43,649.29,2.61,646.68,cartão débito,processando
PED03782,2024-09-18,CLI2015,Rio de Janeiro,RJ,Beleza,Secador Profissional,2,260.48,520.96,0.0,520.96,pix,processando
PED03783,2024-08-19,CLI9137,Goiânia,GO,Calçados,Bota Couro,2,333.99,667.98,30.06,637.92,pix,entregue
PED03784,2024-04-21,CLI8329,Manaus,AM,Beleza,Secador Profissional,2,260.98,521.96,9.2,512.76,cartão crédito,processando
PED03785,2024-11-01,CLI1631,Recife,PE,Esporte,Tenis Running,5,624.89,3124.45,0.0,3124.45,cartão crédito,entregue
PED03786,2024-05-25,CLI6087,Manaus,AM,Eletrônicos,Smart TV 50pol,3,3023.83,9071.49,816.22,8255.27,pix,em transporte
PED03787,2024-08-06,CLI4235,Belo Horizonte,MG,Livros,Python para Dados,3,153.76,461.28,7.3,453.98,boleto,cancelado
PED03788,2024-10-27,CLI6628,Curitiba,PR,Beleza,Kit Skincare,4,94.09,376.36,0.0,376.36,cartão crédito,entregue
PED03789,2024-06-03,CLI3537,Rio de Janeiro,RJ,Brinquedos,Boneca Barbie,4,111.62,446.48,1.39,445.09,cartão crédito,entregue
PED03790,2024-02-02,CLI7026,Porto Alegre,RS,Calçados,Bota Couro,4,319.19,1276.76,0.0,1276.76,cartão crédito,em transporte
PED03791,2024-01-29,CLI5635,Salvador,BA,Casa e Jardim,Aspirador Robo,1,897.86,897.86,110.32,787.54,cartão débito,entregue
PED03792,2024-07-05,CLI4069,Fortaleza,CE,Alimentos,Cafe Premium 500g,3,44.13,132.39,6.68,125.71,cartão crédito,entregue
PED03793,2024-09-04,CLI7793,Florianópolis,SC,Alimentos,Azeite Importado,2,50.18,100.36,13.97,86.39,pix,cancelado
PED03794,2024-10-24,CLI1491,Rio de Janeiro,RJ,Eletrônicos,Smart TV 50pol,5,2298.57,11492.85,0.0,11492.85,pix,entregue
PED03795,2024-06-17,CLI8725,Goiânia,GO,Eletrônicos,Fone Bluetooth,2,169.86,339.72,0.0,339.72,pix,entregue
PED03796,2024-07-19,CLI7286,Manaus,AM,Calçados,Tenis Nike,5,409.88,2049.4,0.0,2049.4,cartão crédito,processando
PED03797,2024-09-25,CLI9481,Belém,PA,Informática,SSD 1TB,2,648.14,1296.28,81.71,1214.57,pix,cancelado
PED03798,2024-07-09,CLI4226,Manaus,AM,Beleza,Secador Profissional,1,443.86,443.86,0.0,443.86,pix,entregue
PED03799,2024-03-23,CLI5670,Fortaleza,CE,Roupas,Camiseta Polo,3,135.71,407.13,0.0,407.13,cartão crédito,entregue
PED03800,2024-10-19,CLI4981,Fortaleza,CE,Informática,SSD 1TB,2,574.39,1148.78,121.93,1026.85,pix,cancelado
PED03801,2024-11-21,CLI9499,Recife,PE,Eletrônicos,Smartphone Samsung,1,2731.09,2731.09,222.59,2508.5,cartão crédito,em transporte
PED03802,2024-05-25,CLI9515,Recife,PE,Roupas,Vestido Floral,5,206.84,1034.2,0.0,1034.2,cartão crédito,processando
PED03803,2024-03-10,CLI1129,Florianópolis,SC,Livros,Python para Dados,4,112.33,449.32,18.4,430.92,pix,entregue
PED03804,2024-07-26,CLI5785,Fortaleza,CE,Esporte,Tenis Running,1,374.24,374.24,0.0,374.24,pix,entregue
PED03805,2024-11-27,CLI4180,Manaus,AM,Calçados,Bota Couro,4,292.09,1168.36,45.16,1123.2,boleto,processando
PED03806,2024-08-14,CLI6361,Belém,PA,Calçados,Sandalia Havaianas,5,79.23,396.15,0.0,396.15,pix,entregue
PED03807,2024-11-08,CLI3765,Belém,PA,Alimentos,Whey Protein 2kg,4,251.97,1007.88,0.0,1007.88,cartão débito,entregue
PED03808,2024-11-08,CLI6487,Curitiba,PR,Alimentos,Whey Protein 2kg,1,168.95,168.95,9.73,159.22,cartão crédito,entregue
PED03809,2024-05-22,CLI3500,São Paulo,SP,Beleza,Kit Skincare,4,128.41,513.64,15.1,498.54,boleto,entregue
PED03810,2024-10-28,CLI7397,Fortaleza,CE,Informática,Mouse Gamer,5,335.91,1679.55,67.59,1611.96,pix,em transporte
PED03811,2024-03-12,CLI3390,Belém,PA,Alimentos,Cafe Premium 500g,1,56.45,56.45,0.0,56.45,cartão crédito,em transporte
PED03812,2024-01-27,CLI8662,Curitiba,PR,Calçados,Sandalia Havaianas,4,63.61,254.44,0.0,254.44,cartão crédito,entregue
PED03813,2024-07-17,CLI2053,Goiânia,GO,Brinquedos,Carrinho Hot Wheels,5,52.07,260.35,0.0,260.35,cartão crédito,cancelado
PED03814,2024-09-10,CLI5007,Manaus,AM,Livros,Python para Dados,3,136.55,409.65,59.21,350.44,cartão crédito,entregue
PED03815,2024-12-11,CLI7543,Recife,PE,Beleza,Kit Skincare,5,126.21,631.05,84.2,546.85,boleto,processando
PED03816,2024-06-29,CLI2099,Salvador,BA,Beleza,Kit Skincare,5,126.24,631.2,5.12,626.08,boleto,entregue
PED03817,2024-05-10,CLI5324,Belém,PA,Livros,Sapiens,4,72.58,290.32,0.0,290.32,cartão crédito,entregue
PED03818,2024-05-10,CLI6818,Fortaleza,CE,Casa e Jardim,Jogo de Panelas,4,159.11,636.44,0.0,636.44,cartão crédito,entregue
PED03819,2024-12-16,CLI8066,Manaus,AM,Esporte,Bicicleta MTB,1,904.47,904.47,0.0,904.47,pix,entregue
PED03820,2024-05-07,CLI2356,Salvador,BA,Brinquedos,Carrinho Hot Wheels,1,55.29,55.29,0.0,55.29,boleto,cancelado
PED03821,2024-06-23,CLI7128,Fortaleza,CE,Roupas,Vestido Floral,5,156.04,780.2,2.54,777.66,boleto,entregue
PED03822,2024-01-26,CLI2435,Manaus,AM,Casa e Jardim,Jogo de Panelas,3,369.78,1109.34,0.0,1109.34,boleto,entregue
PED03823,2024-08-31,CLI7729,Fortaleza,CE,Casa e Jardim,Jogo de Panelas,2,327.39,654.78,0.0,654.78,boleto,entregue
PED03824,2024-05-22,CLI4394,Belo Horizonte,MG,Calçados,Sandalia Havaianas,5,71.51,357.55,0.0,357.55,cartão crédito,cancelado
PED03825,2024-11-11,CLI9045,Rio de Janeiro,RJ,Roupas,Camiseta Polo,4,63.65,254.6,30.57,224.03,cartão crédito,entregue
PED03826,2024-06-27,CLI5841,Recife,PE,Beleza,Perfume Importado,2,258.72,517.44,0.0,517.44,pix,processando
PED03827,2024-03-08,CLI1310,Recife,PE,Livros,Python para Dados,5,127.89,639.45,0.0,639.45,boleto,entregue
PED03828,2024-04-20,CLI9254,Salvador,BA,Beleza,Secador Profissional,5,278.76,1393.8,167.63,1226.17,cartão crédito,entregue
PED03829,2024-03-04,CLI1657,Curitiba,PR,Esporte,Bicicleta MTB,4,1614.53,6458.12,697.04,5761.08,pix,entregue
PED03830,2024-10-08,CLI8467,Belém,PA,Eletrônicos,Smart TV 50pol,2,3055.97,6111.94,99.69,6012.25,cartão débito,entregue
PED03831,2024-03-20,CLI5643,São Paulo,SP,Casa e Jardim,Aspirador Robo,1,769.51,769.51,0.0,769.51,cartão crédito,entregue
PED03832,2024-08-05,CLI6757,Fortaleza,CE,Informática,Mouse Gamer,4,184.86,739.44,19.92,719.52,pix,processando
PED03833,2024-07-30,CLI6566,Salvador,BA,Eletrônicos,Smartphone Samsung,2,1662.87,3325.74,0.0,3325.74,pix,entregue
PED03834,2024-03-17,CLI8485,Fortaleza,CE,Livros,O Senhor dos Aneis,3,87.22,261.66,0.0,261.66,cartão crédito,entregue
PED03835,2024-06-09,CLI1126,Rio de Janeiro,RJ,Casa e Jardim,Aspirador Robo,4,1048.43,4193.72,0.0,4193.72,cartão crédito,entregue
PED03836,2024-06-12,CLI2245,Recife,PE,Livros,Sapiens,4,42.08,168.32,0.0,168.32,cartão crédito,entregue
PED03837,2024-12-18,CLI4319,Belém,PA,Roupas,Vestido Floral,5,107.35,536.75,0.0,536.75,cartão crédito,entregue
PED03838,2024-01-09,CLI7071,Goiânia,GO,Beleza,Perfume Importado,5,304.8,1524.0,210.09,1313.91,cartão débito,cancelado
PED03839,2024-08-02,CLI8750,Salvador,BA,Esporte,Tenis Running,5,580.35,2901.75,379.06,2522.69,cartão crédito,entregue
PED03840,2024-09-27,CLI1525,Curitiba,PR,Informática,Teclado Mecanico,2,258.11,516.22,0.0,516.22,cartão crédito,entregue
PED03841,2024-06-20,CLI6421,Goiânia,GO,Calçados,Sandalia Havaianas,3,54.74,164.22,0.0,164.22,boleto,entregue
PED03842,2024-11-30,CLI6291,Rio de Janeiro,RJ,Informática,Mouse Gamer,2,285.77,571.54,0.0,571.54,boleto,entregue
PED03843,2024-11-06,CLI4118,Curitiba,PR,Alimentos,Azeite Importado,1,78.95,78.95,0.0,78.95,cartão débito,entregue
PED03844,2024-05-01,CLI6172,São Paulo,SP,Beleza,Secador Profissional,2,217.28,434.56,0.0,434.56,pix,em transporte
PED03845,2024-10-22,CLI5617,Manaus,AM,Beleza,Secador Profissional,3,208.05,624.15,4.96,619.19,cartão crédito,entregue
PED03846,2024-11-27,CLI2571,Belo Horizonte,MG,Esporte,Bicicleta MTB,4,2379.43,9517.72,0.0,9517.72,pix,entregue
PED03847,2024-12-26,CLI3779,Florianópolis,SC,Esporte,Kit Musculacao,1,244.53,244.53,0.0,244.53,pix,em transporte
PED03848,2024-11-24,CLI7129,Manaus,AM,Casa e Jardim,Jogo de Panelas,5,336.21,1681.05,0.0,1681.05,pix,cancelado
PED03849,2024-06-30,CLI2546,Belém,PA,Roupas,Calça Jeans,4,182.87,731.48,0.0,731.48,pix,em transporte
PED03850,2024-01-30,CLI6687,Goiânia,GO,Casa e Jardim,Vaso Decorativo,5,59.12,295.6,3.07,292.53,boleto,entregue
PED03851,2024-05-06,CLI2206,Florianópolis,SC,Informática,Mouse Gamer,4,259.51,1038.04,0.0,1038.04,pix,cancelado
PED03852,2024-11-04,CLI5222,Florianópolis,SC,Casa e Jardim,Aspirador Robo,3,986.15,2958.45,0.0,2958.45,boleto,entregue
PED03853,2024-06-30,CLI6473,Belo Horizonte,MG,Eletrônicos,Fone Bluetooth,3,326.05,978.15,43.43,934.72,pix,entregue
PED03854,2024-07-07,CLI5275,São Paulo,SP,Beleza,Kit Skincare,1,159.67,159.67,23.72,135.95,pix,entregue
PED03855,2024-03-16,CLI3986,Goiânia,GO,Eletrônicos,Fone Bluetooth,5,370.18,1850.9,0.0,1850.9,pix,entregue
PED03856,2024-11-19,CLI7275,Goiânia,GO,Informática,SSD 1TB,2,464.27,928.54,136.24,792.3,boleto,processando
PED03857,2024-03-01,CLI4609,São Paulo,SP,Roupas,Camiseta Polo,5,99.25,496.25,1.49,494.76,pix,processando
PED03858,2024-10-11,CLI8657,Rio de Janeiro,RJ,Eletrônicos,Smart TV 50pol,1,2625.39,2625.39,1.37,2624.02,cartão crédito,entregue
PED03859,2024-06-25,CLI9583,Goiânia,GO,Casa e Jardim,Jogo de Panelas,4,322.57,1290.28,102.07,1188.21,pix,entregue
PED03860,2024-12-23,CLI9298,Fortaleza,CE,Brinquedos,Boneca Barbie,1,90.16,90.16,6.28,83.88,cartão crédito,entregue
PED03861,2024-07-24,CLI8110,Porto Alegre,RS,Roupas,Vestido Floral,3,171.09,513.27,56.61,456.66,cartão crédito,entregue
PED03862,2024-12-22,CLI2836,Belém,PA,Brinquedos,LEGO City,3,488.53,1465.59,0.0,1465.59,pix,processando
PED03863,2024-04-14,CLI7574,Salvador,BA,Calçados,Tenis Nike,1,373.94,373.94,47.36,326.58,cartão crédito,processando
PED03864,2024-11-08,CLI6762,Belo Horizonte,MG,Informática,SSD 1TB,4,618.83,2475.32,290.52,2184.8,cartão crédito,entregue
PED03865,2024-09-25,CLI8747,Fortaleza,CE,Brinquedos,Boneca Barbie,1,130.93,130.93,17.27,113.66,cartão crédito,entregue
PED03866,2024-09-11,CLI9349,Porto Alegre,RS,Alimentos,Cafe Premium 500g,5,35.23,176.15,0.0,176.15,pix,entregue
PED03867,2024-11-14,CLI6457,Goiânia,GO,Brinquedos,Boneca Barbie,5,108.65,543.25,50.05,493.2,boleto,cancelado
PED03868,2024-10-23,CLI8695,Belém,PA,Esporte,Bicicleta MTB,5,1199.83,5999.15,0.0,5999.15,cartão crédito,entregue
PED03869,2024-07-13,CLI7976,Porto Alegre,RS,Beleza,Perfume Importado,1,313.74,313.74,2.9,310.84,boleto,cancelado
PED03870,2024-02-15,CLI7885,Belém,PA,Roupas,Camiseta Polo,4,132.89,531.56,0.0,531.56,pix,cancelado
PED03871,2024-11-17,CLI5019,Rio de Janeiro,RJ,Casa e Jardim,Jogo de Panelas,3,209.74,629.22,0.0,629.22,pix,entregue
PED03872,2024-03-08,CLI8822,Manaus,AM,Alimentos,Cafe Premium 500g,1,42.84,42.84,0.0,42.84,cartão débito,entregue
PED03873,2024-11-02,CLI5534,Goiânia,GO,Casa e Jardim,Aspirador Robo,3,706.76,2120.28,16.94,2103.34,pix,entregue
PED03874,2024-03-21,CLI4227,Fortaleza,CE,Esporte,Kit Musculacao,5,249.56,1247.8,0.0,1247.8,cartão débito,em transporte
PED03875,2024-03-11,CLI4621,Belém,PA,Beleza,Perfume Importado,4,173.07,692.28,83.14,609.14,cartão crédito,entregue
PED03876,2024-10-17,CLI5536,Goiânia,GO,Brinquedos,Carrinho Hot Wheels,4,36.75,147.0,17.49,129.51,boleto,em transporte
PED03877,2024-09-10,CLI8905,Florianópolis,SC,Brinquedos,Boneca Barbie,1,117.95,117.95,12.26,105.69,pix,entregue
PED03878,2024-06-03,CLI5944,Curitiba,PR,Brinquedos,Boneca Barbie,2,88.9,177.8,0.0,177.8,boleto,entregue
PED03879,2024-06-18,CLI6762,Recife,PE,Casa e Jardim,Aspirador Robo,2,901.74,1803.48,18.59,1784.89,cartão crédito,processando
PED03880,2024-04-06,CLI7113,Fortaleza,CE,Informática,Mouse Gamer,4,156.32,625.28,48.36,576.92,pix,em transporte
PED03881,2024-04-12,CLI2645,Belém,PA,Beleza,Kit Skincare,2,185.85,371.7,0.0,371.7,pix,cancelado
PED03882,2024-06-15,CLI7549,São Paulo,SP,Livros,Python para Dados,1,144.53,144.53,0.0,144.53,pix,processando
PED03883,2024-02-24,CLI2105,São Paulo,SP,Esporte,Bicicleta MTB,5,1893.47,9467.35,0.0,9467.35,cartão crédito,entregue
PED03884,2024-10-26,CLI2879,Belo Horizonte,MG,Calçados,Sandalia Havaianas,5,58.44,292.2,15.29,276.91,cartão crédito,entregue
PED03885,2024-11-14,CLI2861,Goiânia,GO,Alimentos,Cafe Premium 500g,5,51.83,259.15,16.16,242.99,cartão crédito,entregue
PED03886,2024-06-06,CLI2270,Manaus,AM,Informática,Mouse Gamer,3,223.11,669.33,21.1,648.23,cartão crédito,entregue
PED03887,2024-08-22,CLI7481,Salvador,BA,Beleza,Secador Profissional,4,161.28,645.12,0.0,645.12,cartão crédito,em transporte
PED03888,2024-04-05,CLI6477,Porto Alegre,RS,Roupas,Calça Jeans,3,223.07,669.21,16.2,653.01,cartão débito,entregue
PED03889,2024-06-23,CLI5106,Florianópolis,SC,Livros,O Senhor dos Aneis,1,114.72,114.72,14.29,100.43,pix,cancelado
PED03890,2024-02-12,CLI5032,Recife,PE,Calçados,Tenis Nike,2,449.37,898.74,0.0,898.74,boleto,entregue
PED03891,2024-11-15,CLI5246,Salvador,BA,Casa e Jardim,Aspirador Robo,4,829.81,3319.24,0.0,3319.24,pix,em transporte
PED03892,2024-10-19,CLI2261,Manaus,AM,Eletrônicos,Smart TV 50pol,1,2383.97,2383.97,89.34,2294.63,cartão crédito,entregue
PED03893,2024-02-08,CLI2399,Porto Alegre,RS,Informática,Teclado Mecanico,1,356.47,356.47,0.0,356.47,boleto,entregue
PED03894,2024-06-22,CLI2103,Fortaleza,CE,Eletrônicos,Smartphone Samsung,2,1869.45,3738.9,0.0,3738.9,pix,cancelado
PED03895,2024-06-20,CLI2996,Porto Alegre,RS,Eletrônicos,Smart TV 50pol,3,2410.57,7231.71,93.17,7138.54,cartão crédito,entregue
PED03896,2024-06-23,CLI2103,Belém,PA,Casa e Jardim,Aspirador Robo,4,815.79,3263.16,68.76,3194.4,cartão débito,entregue
PED03897,2024-08-30,CLI3792,Manaus,AM,Beleza,Secador Profissional,1,281.77,281.77,28.19,253.58,pix,entregue
PED03898,2024-10-26,CLI2681,Rio de Janeiro,RJ,Beleza,Perfume Importado,3,256.31,768.93,0.0,768.93,boleto,entregue
PED03899,2024-02-27,CLI2804,Porto Alegre,RS,Calçados,Bota Couro,5,473.15,2365.75,0.0,2365.75,cartão débito,entregue
PED03900,2024-10-22,CLI4105,Belém,PA,Roupas,Camiseta Polo,5,146.53,732.65,43.6,689.05,pix,entregue
PED03901,2024-03-02,CLI1500,Belo Horizonte,MG,Esporte,Bicicleta MTB,4,1346.46,5385.84,0.0,5385.84,cartão crédito,entregue
PED03902,2024-12-25,CLI8140,Porto Alegre,RS,Esporte,Bicicleta MTB,2,887.79,1775.58,172.21,1603.37,pix,cancelado
PED03903,2024-12-19,CLI3406,Manaus,AM,Alimentos,Azeite Importado,4,60.16,240.64,19.63,221.01,pix,entregue
PED03904,2024-12-08,CLI2667,Salvador,BA,Informática,Mouse Gamer,2,272.28,544.56,0.0,544.56,pix,entregue
PED03905,2024-03-17,CLI2862,Florianópolis,SC,Esporte,Tenis Running,5,349.5,1747.5,82.14,1665.36,pix,em transporte
PED03906,2024-03-11,CLI2676,Curitiba,PR,Eletrônicos,Smartphone Samsung,1,1638.58,1638.58,0.0,1638.58,cartão débito,entregue
PED03907,2024-01-07,CLI3054,Florianópolis,SC,Alimentos,Cafe Premium 500g,2,41.59,83.18,0.0,83.18,cartão crédito,em transporte
PED03908,2024-02-11,CLI4976,Goiânia,GO,Esporte,Kit Musculacao,2,577.07,1154.14,0.0,1154.14,cartão crédito,entregue
PED03909,2024-03-22,CLI9796,Curitiba,PR,Calçados,Sandalia Havaianas,2,86.24,172.48,22.8,149.68,pix,entregue
PED03910,2024-03-09,CLI4242,Belém,PA,Eletrônicos,Fone Bluetooth,4,246.22,984.88,0.0,984.88,boleto,em transporte
PED03911,2024-07-21,CLI5954,Recife,PE,Informática,SSD 1TB,4,555.92,2223.68,142.3,2081.38,cartão crédito,cancelado
PED03912,2024-06-22,CLI5785,Belo Horizonte,MG,Brinquedos,Boneca Barbie,2,89.0,178.0,0.0,178.0,boleto,entregue
PED03913,2024-02-07,CLI9078,São Paulo,SP,Eletrônicos,Smartphone Samsung,2,2807.6,5615.2,311.96,5303.24,cartão crédito,entregue
PED03914,2024-05-28,CLI8157,Rio de Janeiro,RJ,Brinquedos,LEGO City,3,282.95,848.85,0.0,848.85,boleto,processando
PED03915,2024-08-10,CLI4832,Florianópolis,SC,Alimentos,Azeite Importado,2,69.68,139.36,0.0,139.36,pix,cancelado
PED03916,2024-03-27,CLI4124,Manaus,AM,Beleza,Secador Profissional,2,215.86,431.72,52.13,379.59,pix,em transporte
PED03917,2024-11-29,CLI9453,Fortaleza,CE,Casa e Jardim,Vaso Decorativo,2,102.17,204.34,0.0,204.34,cartão crédito,entregue
PED03918,2024-08-21,CLI4784,Goiânia,GO,Eletrônicos,Fone Bluetooth,2,312.68,625.36,0.0,625.36,cartão crédito,cancelado
PED03919,2024-02-11,CLI7985,Florianópolis,SC,Informática,SSD 1TB,3,531.53,1594.59,0.0,1594.59,boleto,cancelado
PED03920,2024-06-08,CLI8660,Florianópolis,SC,Informática,Mouse Gamer,1,269.68,269.68,0.0,269.68,boleto,entregue
PED03921,2024-09-02,CLI1100,Salvador,BA,Beleza,Perfume Importado,4,346.18,1384.72,0.68,1384.04,boleto,cancelado
PED03922,2024-11-09,CLI4241,Fortaleza,CE,Alimentos,Whey Protein 2kg,5,165.21,826.05,0.0,826.05,cartão débito,entregue
PED03923,2024-02-06,CLI9959,Curitiba,PR,Livros,Sapiens,4,75.22,300.88,0.0,300.88,cartão crédito,processando
PED03924,2024-05-23,CLI6881,Florianópolis,SC,Beleza,Secador Profissional,3,171.89,515.67,19.89,495.78,cartão débito,em transporte
PED03925,2024-04-10,CLI1566,Curitiba,PR,Calçados,Tenis Nike,3,453.94,1361.82,0.0,1361.82,boleto,entregue
PED03926,2024-04-16,CLI6806,Goiânia,GO,Informática,Mouse Gamer,3,187.65,562.95,0.0,562.95,cartão crédito,em transporte
PED03927,2024-02-24,CLI4774,Goiânia,GO,Roupas,Camiseta Polo,5,96.96,484.8,0.0,484.8,pix,entregue
PED03928,2024-05-08,CLI9048,Rio de Janeiro,RJ,Livros,Python para Dados,5,80.79,403.95,44.47,359.48,cartão crédito,entregue
PED03929,2024-12-25,CLI9230,Recife,PE,Calçados,Tenis Nike,2,341.29,682.58,0.0,682.58,pix,processando
PED03930,2024-11-20,CLI2835,Manaus,AM,Eletrônicos,Smart TV 50pol,2,3036.93,6073.86,157.15,5916.71,cartão crédito,cancelado
PED03931,2024-11-30,CLI4769,Florianópolis,SC,Roupas,Calça Jeans,1,230.76,230.76,28.25,202.51,cartão débito,processando
PED03932,2024-03-12,CLI2156,Rio de Janeiro,RJ,Esporte,Tenis Running,4,596.69,2386.76,114.62,2272.14,cartão crédito,entregue
PED03933,2024-04-21,CLI2436,Rio de Janeiro,RJ,Beleza,Secador Profissional,4,223.25,893.0,119.37,773.63,cartão débito,cancelado
PED03934,2024-03-23,CLI1882,Curitiba,PR,Casa e Jardim,Jogo de Panelas,1,374.42,374.42,28.3,346.12,pix,em transporte
PED03935,2024-04-30,CLI2565,Manaus,AM,Beleza,Secador Profissional,3,352.0,1056.0,0.0,1056.0,pix,processando
PED03936,2024-12-12,CLI1729,São Paulo,SP,Eletrônicos,Smartphone Samsung,4,1885.03,7540.12,808.98,6731.14,cartão crédito,entregue
PED03937,2024-10-05,CLI8335,Rio de Janeiro,RJ,Alimentos,Cafe Premium 500g,3,33.03,99.09,0.0,99.09,cartão crédito,entregue
PED03938,2024-08-16,CLI4138,Goiânia,GO,Alimentos,Whey Protein 2kg,4,130.03,520.12,36.71,483.41,cartão crédito,processando
PED03939,2024-01-06,CLI3103,Curitiba,PR,Roupas,Calça Jeans,5,183.12,915.6,0.0,915.6,cartão crédito,entregue
